-6.6556658085463614	-9.8206949493180407	0.0
-4.2732725337156108	-9.1226543526707715	0.0
-5.4092233430788470	-9.6726643914644441	0.0
-5.9122925401689050	-8.4063579422317485	0.0
-4.2342787337635626	-10.4762654075907857	0.0
-3.3866724662384051	-11.4649999598602346	0.0
-2.8894794540283102	-9.1050858708118163	0.0
-5.1035672995511110	-10.5895389232631114	0.0
-5.9578305713304065	-7.2847892270666321	0.0
-7.2736340237611223	-7.8328353253836731	0.0
-5.6099006958488555	-7.1490698308518343	0.0
-4.7711612964811572	-7.4527456830087404	0.0
-3.5799614676367360	-7.4479624774001243	0.0
-3.7290822179861243	-9.1583165563631059	0.0
-7.3266783918558502	-9.5443690174017490	0.0
-3.4556974814584143	-10.3735051160975527	0.0
-0.6079502470403630	-9.0859650165016959	0.0
-5.8229308877282095	-9.9878162907500236	0.0
-3.3774440961269714	-7.6204720171533236	0.0
-4.3052664731588717	-5.1348959013399815	0.0
-3.5995835684011630	-13.3460897392829825	0.0
-5.4000207279661234	-10.3025201068769476	0.0
-4.2122414660366019	-8.4880592446133676	0.0
-6.3119126020889009	-6.6329406847687808	0.0
-4.5127040107409018	-11.6782592937182734	0.0
-6.1707083158326732	-6.6556382253059372	0.0
-8.6034272513219161	-8.5416758715656247	0.0
-4.1881731359295822	-11.1595849295013991	0.0
-3.5607727365001494	-7.0358033191262859	0.0
-2.6230949735394762	-8.7924435655347182	0.0
-3.8023885677839755	-10.1813848799672222	0.0
-2.9922813254090825	-7.2155997847977096	0.0
-7.2671700245238711	-10.1833504434819115	0.0
-4.5883227987164945	-7.7432985034863240	0.0
-4.6904151359575259	-8.3962975033727485	0.0
1.9818881852109800	1.2519306659946350	0.0
-4.1304724388359020	-9.3243996788549044	0.0
-1.1341287281692816	-7.5180646544179677	0.0
-2.8824869253936334	-5.8752701325281578	0.0
-2.1252321171217030	-7.2110453942057005	0.0
-5.8270541941656884	-9.1007659190113426	0.0
-3.9405159218874442	-6.0622645720745068	0.0
-4.6307347591495862	-8.3833335769746959	0.0
-2.0371761041388412	-9.4907992960482037	0.0
-3.8073940642072106	-10.6159847403449277	0.0
-5.8841197516610002	-9.4338412161433425	0.0
-2.6938572878989882	-7.9957787002955367	0.0
-4.9419835135709720	-9.3664801698176774	0.0
-5.0814627838586635	-11.8739182240777694	0.0
-1.8757946044221474	-12.2310252622926825	0.0
